"StationId","StationName","CountyName","TownName","StationLatitude","StationLongitude","StationAltitude","DateTime","Past1hr","Past10Min","Past3hr","Past6hr","Past12hr","Past24hr","NOW","Past2days","Past3days"
"82A750","茶改北部分場","新北市","石碇區","24.955778","121.631226","401.0","2024-11-11 16:40:00","0","0","0","0","3","4.5","4","10","19.5"
"72U480","花改蘭陽分場","宜蘭縣","三星鄉","24.686306","121.71658","27.0","2024-11-11 16:40:00","0","0","0","0","0.5","1.5","1.5","4.5","13.5"
"K2E360","苗栗農改","苗栗縣","公館鄉","24.495722","120.82911","100.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"K2E710","苗改生物防治","苗栗縣","大湖鄉","24.422861","120.87183","286.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"K2F750","種苗繁殖","臺中市","新社區","24.225971","120.80092","470.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"82H840","茶改南部分場","南投縣","鹿谷鄉","23.762527","120.7405","390.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"82H320","茶改中部分場","南投縣","魚池鄉","23.87561","120.91358","850.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"U2HA50","臺大竹山","南投縣","竹山鎮","23.756971","120.68156","156.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"G2L020","農試嘉義分所","嘉義市","東區","23.485027","120.47381","79.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"72M360","南改義竹分場","嘉義縣","義竹鄉","23.360695","120.27936","6.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"G2P820","農試鳳山分所","高雄市","鳳山區","22.64661","120.35609","37.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"B2Q810","畜試南區分所","屏東縣","恆春鎮","21.945583","120.80217","20.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"72T250","花蓮農改","花蓮縣","吉安鄉","23.975222","121.56389","36.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0AH90","福山植物園","新北市","烏來區","24.760717","121.58135","660.0","2024-11-11 16:40:00","0","0","0","0.5","2.5","7.5","5.5","13.5","23.5"
"C0Z310","清水斷崖","花蓮縣","秀林鄉","24.218294","121.68914","59.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","2"
"C0UA60","樟樹山","宜蘭縣","南澳鄉","24.413925","121.78325","566.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0.5","21.5"
"C0UA70","桃源谷","宜蘭縣","頭城鎮","24.962606","121.88888","547.0","2024-11-11 16:40:00","0.5","0.5","2.5","5.5","9","16.5","15.5","31","78.5"
"C0UA30","白嶺","宜蘭縣","大同鄉","24.527819","121.51903","1397.0","2024-11-11 16:40:00","1","0","4","7","10","11.5","11","16.5","19.5"
"C0UA40","西德山","宜蘭縣","南澳鄉","24.560646","121.75261","1121.0","2024-11-11 16:40:00","0.5","0","1.5","4","16","24","22","32.5","52.5"
"C0UA50","西帽山","宜蘭縣","南澳鄉","24.55536","121.80263","808.0","2024-11-11 16:40:00","0.5","0","1.5","2.5","24.5","47.5","40","78.5","138"
"C0Z320","清水林道","花蓮縣","卓溪鄉","23.27125","121.18827","646.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0Z330","安通山","花蓮縣","玉里鎮","23.290728","121.348526","488.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0B010","七堵","基隆市","七堵區","25.094818","121.717125","38.0","2024-11-11 16:40:00","2","0","2.5","2.5","3.5","4","4","9.5","77"
"C0AI00","五股","新北市","五股區","25.074453","121.427284","188.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0C690","國一五楊N44K","桃園市","龜山區","25.063862","121.340164","242.0","2024-11-11 16:40:00","0","0","0.5","0.5","0.5","0.5","0.5","1","1.5"
"88S950","大鳥","臺東縣","大武鄉","22.383057","120.91028","25.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C1TA00","太魯閣","花蓮縣","秀林鄉","24.157728","121.6236","94.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0.5"
"C1R630","龍泉","屏東縣","內埔鄉","22.667011","120.59091","60.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R640","東港","屏東縣","東港鎮","22.462467","120.44074","21.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R650","竹田","屏東縣","竹田鄉","22.584862","120.54344","29.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAHA00","消防署訓","南投縣","竹山鎮","23.82137","120.72293","176.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0AI10","屈尺","新北市","新店區","24.921837","121.54472","76.0","2024-11-11 16:40:00","0","0","0","0","0.5","0.5","0.5","6.5","12"
"C0B020","基隆嶼","基隆市","中正區","25.191408","121.78391","86.0","2024-11-11 16:40:00","0","0","0","0","0.5","1","0.5","1","12"
"C0S900","蘭嶼高中","臺東縣","蘭嶼鄉","22.049093","121.51214","27.0","2024-11-11 16:40:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","2.5"
"C0S910","蘭嶼燈塔","臺東縣","蘭嶼鄉","22.081198","121.50312","212.0","2024-11-11 16:40:00","0","0","0","0.5","0.5","0.5","0.5","0.5","3"
"88F920","松鶴","臺中市","和平區","24.178888","120.97833","655.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"81D670","田埔分校","新竹縣","尖石鄉","24.64139","121.27861","110.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0AI20","白沙灣","新北市","石門區","25.283129","121.51906","25.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0V820","小林","高雄市","甲仙區","23.14841","120.63325","441.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"81V840","新發國小","高雄市","六龜區","23.0325","120.6625","335.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0C710","大溪永福","桃園市","大溪區","24.892937","121.324974","143.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0.5"
"C1M640","十字","嘉義縣","阿里山鄉","23.492153","120.753685","1567.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"E2H360","蓮華池","南投縣","魚池鄉","23.918333","120.88528","681.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"72HA00","中改埔里分場","南投縣","魚池鄉","23.903208","120.96336","628.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"U2HA30","臺大和社","南投縣","信義鄉","23.590857","120.88886","772.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"U2HA40","臺大內茅埔","南投縣","信義鄉","23.689722","120.85112","507.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"G2M350","農試溪口農場","嘉義縣","溪口鄉","23.58565","120.40811","26.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"E2K600","四湖植物園","雲林縣","四湖鄉","23.676987","120.16343","11.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"G2F820","農業試驗所","臺中市","霧峰區","24.031261","120.68813","90.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"72M700","南改鹿草分場","嘉義縣","鹿草鄉","23.416868","120.28306","14.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"72N240","七股研究中心","臺南市","七股區","23.081673","120.0629","2.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"42HA10","萬大發電廠","南投縣","仁愛鄉","23.978874","121.13964","1000.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"12Q970","東港工作站","屏東縣","東港鎮","22.479998","120.46606","16.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"12J990","口湖工作站","雲林縣","口湖鄉","23.589977","120.1804","10.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"12Q980","恆春工作站","屏東縣","車城鄉","22.079678","120.714424","16.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CM0140","水試所成功","臺東縣","成功鎮","23.099575","121.383354","26.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0SA60","知本水試所","臺東縣","臺東市","22.702394","121.08276","6.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C1SA70","都蘭","臺東縣","東河鄉","22.87794","121.22688","62.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0SA80","土阪","臺東縣","達仁鄉","22.453108","120.88757","136.0","2024-11-11 16:40:00","1.5","0","1.5","1.5","1.5","2","1.5","2","2"
"C0S660","下馬","臺東縣","海端鄉","23.150194","121.07002","794.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"01Q960","泰武(2)","屏東縣","泰武鄉","22.598612","120.68528","841.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0S940","石寧山","臺東縣","長濱鄉","23.223772","121.40664","150.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0T9N0","富里","花蓮縣","富里鄉","23.171638","121.249374","261.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0SA10","檳榔四格山","臺東縣","卑南鄉","22.810032","121.10931","411.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0S930","延平","臺東縣","延平鄉","22.90258","121.08406","248.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0SA30","都歷","臺東縣","成功鎮","23.020332","121.32364","93.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0S920","金峰嘉蘭","臺東縣","金峰鄉","22.59479","120.96082","98.0","2024-11-11 16:40:00","0.5","0","0.5","0.5","0.5","1","0.5","2.5","2.5"
"C0SA20","金崙山","臺東縣","太麻里鄉","22.56742","120.95966","857.0","2024-11-11 16:40:00","1.5","0.5","1.5","1.5","1.5","3","1.5","5","5"
"C0S970","加津林","臺東縣","大武鄉","22.41621","120.92694","19.0","2024-11-11 16:40:00","0.5","0","0.5","0.5","0.5","0.5","0.5","0.5","1"
"C0S990","山豬窟","臺東縣","大武鄉","22.318619","120.85737","409.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0SA40","瑞和","臺東縣","鹿野鄉","22.974361","121.1567","200.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0SA00","歷坵","臺東縣","太麻里鄉","22.52097","120.89185","466.0","2024-11-11 16:40:00","0.5","0.5","0.5","0.5","0.5","1","0.5","1","1"
"C0S980","勝林山","臺東縣","達仁鄉","22.430439","120.8938","903.0","2024-11-11 16:40:00","0.5","0","1.5","1.5","1.5","1.5","1.5","5","5"
"C0AI30","三重","新北市","三重區","25.057379","121.500626","26.0","2024-11-11 16:40:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"C0S960","香蘭","臺東縣","太麻里鄉","22.587568","120.99338","32.0","2024-11-11 16:40:00","0.5","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"C1SA50","利嘉林道","臺東縣","卑南鄉","22.82325","121.00939","1235.0","2024-11-11 16:40:00","0.5","0.5","0.5","0.5","0.5","1","1","1","1.5"
"C0R680","佳樂水","屏東縣","滿州鄉","21.993578","120.86163","4.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R660","枋寮","屏東縣","枋寮鄉","22.367722","120.590645","20.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R670","楓港","屏東縣","枋山鄉","22.19013","120.692154","26.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R700","枋山","屏東縣","枋山鄉","22.246843","120.66109","19.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R690","墾丁","屏東縣","恆春鎮","21.966757","120.81027","248.0","2024-11-11 16:40:00","0","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"C0AI40","石牌","臺北市","北投區","25.115597","121.51317","12.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R341","牡丹","屏東縣","牡丹鄉","22.130035","120.79264","230.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0.5"
"C0R720","旭海","屏東縣","牡丹鄉","22.205402","120.88761","214.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0G900","線西","彰化縣","線西鄉","24.143358","120.443535","20.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0G910","花壇","彰化縣","花壇鄉","24.030321","120.54946","42.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C2E880","三義","苗栗縣","三義鄉","24.40548","120.74982","507.0","2024-11-11 16:40:00","0","0","0","0","0.5","0.5","0.5","0.5","0.5"
"V2K610","大庄合作社","雲林縣","二崙鄉","23.8068","120.36794","23.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"V2K620","麥寮合作社","雲林縣","麥寮鄉","23.753836","120.294785","9.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"E2S980","太麻里1","臺東縣","太麻里鄉","22.598923","120.98004","100.0","2024-11-11 16:40:00","1","0","1","1","1","2","1","4","4"
"E2S960","太麻里2","臺東縣","太麻里鄉","22.598","120.99775","26.0","2024-11-11 16:40:00","0.5","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"72AI40","桃改樹林分場","新北市","樹林區","24.944504","121.38697","40.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"E2HA20","林試畢祿溪站","南投縣","仁愛鄉","24.226944","121.308525","2188.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"A2N290","臺南蘭花園區","臺南市","後壁區","23.340258","120.37966","23.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"A2K630","臺大雲林校區","雲林縣","虎尾鎮","23.730627","120.423904","45.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"E2P980","林試六龜中心","高雄市","六龜區","22.991703","120.64572","272.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"V2C250","八德合作社","桃園市","八德區","24.93775","121.26639","150.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","1.5"
"V2C260","八德蔬果","桃園市","八德區","24.978508","121.28182","103.0","2024-11-11 16:40:00","0.5","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"C0R840","牡丹池山","屏東縣","牡丹鄉","22.168388","120.841225","536.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0.5"
"C0X320","柳營","臺南市","柳營區","23.253328","120.37525","30.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R730","大坪頂","屏東縣","恆春鎮","22.024633","120.69355","163.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R710","龍磐","屏東縣","恆春鎮","21.931671","120.83894","117.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R740","獅子","屏東縣","獅子鄉","22.201569","120.70525","58.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R750","四林格山","屏東縣","牡丹鄉","22.076988","120.80244","551.0","2024-11-11 16:40:00","0","0","0","0","0","0.5","0.5","1","1.5"
"C0R760","南仁湖","屏東縣","滿州鄉","22.08468","120.86335","336.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0.5","1"
"C0R770","保力","屏東縣","車城鄉","22.071121","120.764114","93.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R780","滿州","屏東縣","滿州鄉","22.024403","120.83989","72.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0.5","0.5"
"C0R790","九棚","屏東縣","滿州鄉","22.142069","120.894356","111.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R800","丹路","屏東縣","獅子鄉","22.204481","120.75099","131.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R810","內獅","屏東縣","獅子鄉","22.305063","120.64298","25.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R820","白鷺","屏東縣","來義鄉","22.454275","120.66622","588.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"C0R830","高士","屏東縣","牡丹鄉","22.121824","120.836784","383.0","2024-11-11 16:40:00","0","0","0","0","0.5","0.5","0.5","0.5","0.5"
"C0SA90","達仁林場","臺東縣","達仁鄉","22.264347","120.823975","497.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0.5","0.5"
"CAF010","國一N174K","臺中市","西屯區","24.2049","120.6552","150.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAG010","國一N198K","彰化縣","彰化市","24.063889","120.523056","28.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAJ020","國一N234K","雲林縣","西螺鎮","23.74633","120.467926","50.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAL010","國一N250K","嘉義縣","大林鎮","23.610292","120.43687","46.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAD010","國一S105K","新竹縣","寶山鄉","24.726316","120.94064","36.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAE030","國一S123K","苗栗縣","頭屋鄉","24.59594","120.86071","76.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAE040","國一S132K","苗栗縣","公館鄉","24.524506","120.82083","97.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAE050","國一S152K","苗栗縣","三義鄉","24.375492","120.74918","339.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAF020","國一S162K","臺中市","后里區","24.295534","120.69598","209.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAF030","國一S169K","臺中市","神岡區","24.237116","120.68827","195.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAF040","國一S188K","臺中市","大肚區","24.118546","120.58575","54.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAG030","國一S207K","彰化縣","大村鄉","23.988304","120.508095","33.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAE060","國三N119K","苗栗縣","竹南鎮","24.675432","120.84739","28.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAE070","國三N151K","苗栗縣","苑裡鎮","24.440218","120.681656","77.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAG040","國三N191K","彰化縣","和美鎮","24.139256","120.5215","35.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAG050","國三N196K","彰化縣","彰化市","24.107155","120.55448","60.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAF050","國三N208K","臺中市","霧峰區","24.066147","120.66092","85.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAH010","國三N223K","南投縣","草屯鎮","23.955116","120.66238","109.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAE080","國三S140K","苗栗縣","通霄鎮","24.522345","120.725006","64.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAE090","國三S156K","苗栗縣","苑裡鎮","24.39798","120.66949","89.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
"CAF060","國三S168K","臺中市","清水區","24.30852","120.61447","117.0","2024-11-11 16:40:00","0","0","0","0","0","0","0","0","0"
